Region,Unit,Scenario,Year,Variable,Value,Model
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Electricity|Solar|PV|Rooftop|Commercial,460.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Electricity|Solar|PV|Rooftop|Residential,699.1231281,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Electricity|Solar|PV|Utility,320.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Electricity|Wind|Offshore,1871.6666666666667,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Electricity|Wind|Onshore,649.730920541062,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Combined Heat and Power|Biomass|w/ CCS,6342.105,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Combined Heat and Power|Biomass|w/o CCS,2645.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Combined Heat and Power|Coal|Hard coal|w/ CCS,4125.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Combined Heat and Power|Coal|Hard coal|w/o CCS,3393.34536958849,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Combined Heat and Power|Coal|Lignite|w/ CCS,3300.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Combined Heat and Power|Coal|Lignite|w/o CCS,2030.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Combined Heat and Power|Gas|Biomethane|CCGT|w/ CCS,1488.72941333602,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Combined Heat and Power|Gas|Biomethane|CCGT|w/o CCS,992.486275557345,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Combined Heat and Power|Gas|Fossil|CCGT|w/ CCS,1488.72941333602,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Combined Heat and Power|Gas|Fossil|CCGT|w/o CCS,992.486275557345,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Combined Heat and Power|Gas|Synthetic Methane|CCGT|w/o CCS,992.486275557345,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Combined Heat and Power|Oil|w/o CCS,930.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Electricity|Battery|Lithium-Ion,80.0000005184,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Electricity|Battery|Redox Flow,330.0000005184,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Electricity|Biomass|w/ CCS,3255.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Electricity|Biomass|w/o CCS,1945.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Electricity|Coal|Hard coal|w/ CCS,2664.285714,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Electricity|Coal|Hard coal|w/o CCS,2758.1378619808,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Electricity|Coal|Lignite|w/ CCS,3500.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Electricity|Coal|Lignite|w/o CCS,1800.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Electricity|Compressed Air,964.5454565736,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Electricity|Gas|Biomethane|CCGT|w/ CCS,1500.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,698.032423533882,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Electricity|Gas|Biomethane|Gas Engines,619.872578610812,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,635.677340788036,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Electricity|Gas|Fossil|CCGT|w/ CCS,1500.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,698.032423533882,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Electricity|Gas|Fossil|Gas Engines,619.872578610812,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,635.677340788036,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Electricity|Gas|Synthetic methane|CCGT|w/ CCS,1500.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,698.032423533882,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Electricity|Gas|Synthetic methane|Gas Engines,619.872578610812,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,635.677340788036,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Electricity|Geothermal,3815.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Electricity|Heat|FuelCell,1805.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Electricity|Hydrogen|Fuel Cell,1805.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Electricity|Hydrogen|OCGT,316.05,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Electricity|Hydro|Pumped Storage,1424.24546148,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Electricity|Hydro|Reservoir,1650.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Electricity|Hydro|Run of River,2560.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Electricity|Nuclear,6000.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Electricity|Ocean,2244.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Electricity|Oil|w/o CCS,650.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Electricity|Solar|CSP,2145.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Electricity|Solar|PV|Rooftop|Commercial,435.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Electricity|Solar|PV|Rooftop|Residential,667.4685528,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Electricity|Solar|PV|Utility,305.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Electricity|Wind|Offshore,1837.3333333333333,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2045,Capital Cost|Electricity|Wind|Onshore,609.6397356966,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Combined Heat and Power|Biomass|w/ CCS,6342.105,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Combined Heat and Power|Biomass|w/o CCS,2540.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Combined Heat and Power|Coal|Hard coal|w/ CCS,4125.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Combined Heat and Power|Coal|Hard coal|w/o CCS,3393.34536958849,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Combined Heat and Power|Coal|Lignite|w/ CCS,3300.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Combined Heat and Power|Coal|Lignite|w/o CCS,2030.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Combined Heat and Power|Gas|Biomethane|CCGT|w/ CCS,1495.25892830679,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Combined Heat and Power|Gas|Biomethane|CCGT|w/o CCS,996.83928553786,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Combined Heat and Power|Gas|Fossil|CCGT|w/ CCS,1495.25892830679,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Combined Heat and Power|Gas|Fossil|CCGT|w/o CCS,996.83928553786,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Combined Heat and Power|Gas|Synthetic Methane|CCGT|w/o CCS,996.83928553786,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Combined Heat and Power|Oil|w/o CCS,930.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Electricity|Battery|Lithium-Ion,60.0000005184,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Electricity|Battery|Redox Flow,330.0000005184,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Electricity|Biomass|w/ CCS,3205.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Electricity|Biomass|w/o CCS,1830.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Electricity|Coal|Hard coal|w/ CCS,2550.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Electricity|Coal|Hard coal|w/o CCS,2758.1378619808,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Electricity|Coal|Lignite|w/ CCS,3500.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Electricity|Coal|Lignite|w/o CCS,1800.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Electricity|Compressed Air,964.5454565736,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Electricity|Gas|Biomethane|CCGT|w/ CCS,1500.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,698.032423533882,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Electricity|Gas|Biomethane|Gas Engines,619.872578610812,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,635.677340788036,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Electricity|Gas|Fossil|CCGT|w/ CCS,1500.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,698.032423533882,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Electricity|Gas|Fossil|Gas Engines,619.872578610812,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,635.677340788036,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Electricity|Gas|Synthetic methane|CCGT|w/ CCS,1500.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,698.032423533882,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Electricity|Gas|Synthetic methane|Gas Engines,619.872578610812,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,635.677340788036,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Electricity|Geothermal,3610.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Electricity|Heat|FuelCell,1740.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Electricity|Hydrogen|Fuel Cell,1740.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Electricity|Hydrogen|OCGT,293.475,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Electricity|Hydro|Pumped Storage,1424.24546148,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Electricity|Hydro|Reservoir,1650.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Electricity|Hydro|Run of River,2560.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Electricity|Nuclear,6000.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Electricity|Ocean,1975.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Electricity|Oil|w/o CCS,650.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Electricity|Solar|CSP,2028.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Electricity|Solar|PV|Rooftop|Commercial,410.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Electricity|Solar|PV|Rooftop|Residential,635.8139775,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Electricity|Solar|PV|Utility,290.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Electricity|Wind|Offshore,1803.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2050,Capital Cost|Electricity|Wind|Onshore,569.248475677598,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Combined Heat and Power|Biomass|w/ CCS,6342.105,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Combined Heat and Power|Biomass|w/o CCS,3300.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Combined Heat and Power|Coal|Hard coal|w/ CCS,4125.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Combined Heat and Power|Coal|Hard coal|w/o CCS,3393.34536958849,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Combined Heat and Power|Coal|Lignite|w/ CCS,3300.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Combined Heat and Power|Coal|Lignite|w/o CCS,2030.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Combined Heat and Power|Gas|Biomethane|CCGT|w/ CCS,1631.65079001045,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Combined Heat and Power|Gas|Biomethane|CCGT|w/o CCS,1087.7671933403,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Combined Heat and Power|Gas|Fossil|CCGT|w/ CCS,1631.65079001045,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Combined Heat and Power|Gas|Fossil|CCGT|w/o CCS,1087.7671933403,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Combined Heat and Power|Gas|Synthetic Methane|CCGT|w/o CCS,1087.7671933403,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Combined Heat and Power|Oil|w/o CCS,930.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Battery|Lithium-Ion,290.0000005184,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Battery|Redox Flow,450.0000005184,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Biomass|w/ CCS,4050.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Biomass|w/o CCS,2620.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Coal|Hard coal|w/ CCS,3350.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Coal|Hard coal|w/o CCS,2758.1378619808,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Coal|Lignite|w/ CCS,3500.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Coal|Lignite|w/o CCS,1800.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Compressed Air,964.5454565736,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Gas|Biomethane|CCGT|w/ CCS,1500.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,698.032423533882,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Gas|Biomethane|Gas Engines,619.872578610812,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,635.677340788036,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Gas|Fossil|CCGT|w/ CCS,1500.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,698.032423533882,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Gas|Fossil|Gas Engines,619.872578610812,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,635.677340788036,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Gas|Synthetic methane|CCGT|w/ CCS,1500.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,698.032423533882,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Gas|Synthetic methane|Gas Engines,619.872578610812,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,635.677340788036,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Geothermal,4970.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Heat|FuelCell,3570.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Hydrogen|Fuel Cell,3570.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Hydrogen|OCGT,516.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Hydro|Pumped Storage,1424.24546148,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Hydro|Reservoir,1650.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Hydro|Run of River,2560.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Nuclear,6000.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Ocean,4270.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Oil|w/o CCS,650.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Solar|CSP,3514.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Solar|PV|Rooftop|Commercial,870.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Solar|PV|Rooftop|Residential,1241.935484,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Solar|PV|Utility,560.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Wind|Offshore,2067.6666666666665,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Wind|Onshore,889.23571629018,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Combined Heat and Power|Biomass|w/ CCS,6342.105,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Combined Heat and Power|Biomass|w/o CCS,3145.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Combined Heat and Power|Coal|Hard coal|w/ CCS,4125.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Combined Heat and Power|Coal|Hard coal|w/o CCS,3393.34536958849,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Combined Heat and Power|Coal|Lignite|w/ CCS,3300.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Combined Heat and Power|Coal|Lignite|w/o CCS,2030.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Combined Heat and Power|Gas|Biomethane|CCGT|w/ CCS,1504.41084664936,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Combined Heat and Power|Gas|Biomethane|CCGT|w/o CCS,1002.94056443291,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Combined Heat and Power|Gas|Fossil|CCGT|w/ CCS,1504.41084664936,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Combined Heat and Power|Gas|Fossil|CCGT|w/o CCS,1002.94056443291,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Combined Heat and Power|Gas|Synthetic Methane|CCGT|w/o CCS,1002.94056443291,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Combined Heat and Power|Oil|w/o CCS,930.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Battery|Lithium-Ion,215.0000005184,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Battery|Redox Flow,330.0000005184,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Biomass|w/ CCS,3862.5,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Biomass|w/o CCS,2475.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Coal|Hard coal|w/ CCS,3121.428571,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Coal|Hard coal|w/o CCS,2758.1378619808,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Coal|Lignite|w/ CCS,3500.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Coal|Lignite|w/o CCS,1800.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Compressed Air,964.5454565736,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Gas|Biomethane|CCGT|w/ CCS,1500.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,698.032423533882,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Gas|Biomethane|Gas Engines,619.872578610812,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,635.677340788036,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Gas|Fossil|CCGT|w/ CCS,1500.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,698.032423533882,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Gas|Fossil|Gas Engines,619.872578610812,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,635.677340788036,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Gas|Synthetic methane|CCGT|w/ CCS,1500.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,698.032423533882,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Gas|Synthetic methane|Gas Engines,619.872578610812,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,635.677340788036,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Geothermal,4720.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Heat|FuelCell,2380.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Hydrogen|Fuel Cell,2380.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Hydrogen|OCGT,425.7,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Hydro|Pumped Storage,1424.24546148,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Hydro|Reservoir,1650.0,GENeSYS-MOD 4.0
MTKK,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Hydro|Run of River,2560.0,GENeSYS-MOD 4.0
