,Hydro|Reservoir,Electricity|Gas|Fossil|CCGT|w/o CCS,Electricity|Gas|Fossil|OCGT|w/o CCS,Electricity|Oil|w/o CCS,Solar|PV|Utility,Wind|Onshore,Hydro|Run of River,SlackUnit
2030-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-04 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-04 09:00:00,0.0,0.0,0.0,0.0,7.84523421562837,0.0,0.0,0.0
2030-01-04 10:00:00,0.0,0.0,0.0,0.0,18.748983570641535,0.0,0.0,0.0
2030-01-04 11:00:00,0.0,0.0,0.0,0.0,28.220108330298107,0.0,0.0,0.0
2030-01-04 12:00:00,0.0,0.0,0.0,0.0,34.290937871976844,0.0,0.0,0.0
2030-01-04 13:00:00,0.0,0.0,0.0,0.0,37.61199701469593,0.0,0.0,0.0
2030-01-04 14:00:00,0.0,0.0,0.0,0.0,37.1804103429495,0.0,0.0,0.0
2030-01-04 15:00:00,0.0,0.0,0.0,0.0,34.191291806091634,0.0,0.0,0.0
